gamma,lambda,tau_r,D_c,seed,copter_mode,rover_start_r,rover_start_c,copter_start_r,copter_start_c,max_k,complete,fail,k_final,which_phi,epochs,avg_expanded,avg_Phi,avg_G,avg_C_r,avg_C_c,avg_I,avg_u_r,avg_u_c,final_Phi,final_G,rover_path_length,copter_path_length,runtime_s
0,0,0.3,30,4,utility,2,3,4,6,300,False,False,304,,38,128.02631578947367,16.566592136695512,-0.4588286790778149,0.03918119153050542,1.0361968709411793,11.350280543848887,-0.4588286790778149,16.566592136695512,-0.30748469974796055,-0.30748469974796055,115.24264068711929,29.213203435596434,5.675873582949862
0,0,0.3,30,5,utility,8,8,1,4,300,False,False,304,,38,76.36842105263158,12.199405024965062,-0.3912278692500388,0.05472214583367989,1.251886550209702,8.393755262810066,-0.3912278692500388,12.199405024965062,1.5627695189953685,-0.2844967489074814,114.82842712474618,29.798989873223338,5.997623833012767
0,0,0.3,30,6,utility,7,4,8,2,300,False,False,304,,38,137.8684210526316,14.81436933247146,-0.1265183316749854,0.06547267505795133,1.0415513091666677,9.960591776097624,-0.1265183316749854,14.81436933247146,-0.06253905565432427,-0.06253905565432427,114.82842712474618,29.62741699796953,5.9998373329872265
0,0,0.3,30,7,utility,4,9,5,6,300,False,False,304,,38,121.0,16.333346297602887,-0.5512197513289842,0.025766114726631716,1.1746815241685553,11.256377365954586,-0.5512197513289842,16.333346297602887,-0.30748469974796916,-0.30748469974796916,114.82842712474618,29.213203435596434,5.334523041034117
0,0,0.3,30,8,utility,4,7,3,3,300,False,False,304,,38,111.42105263157895,16.30548310457687,-0.2302496130701687,0.03455006386426396,0.9764769911207525,11.023821811764694,-0.2302496130701687,16.30548310457687,-0.19702770418471285,-0.19702770418471285,114.82842712474618,29.62741699796953,4.875862041953951
0,0,0.3,30,9,utility,9,6,9,0,300,False,False,304,,38,123.1842105263158,15.862706596520166,-0.30381825068296503,0.05472214583367989,1.965940943380451,10.77768323146876,-0.30381825068296503,15.862706596520166,6.03651961501014,-4.896301911482966e-06,153.76450198781703,29.62741699796953,6.656287375022657
0,0,0.3,30,10,utility,1,1,2,2,300,False,False,304,,38,79.28947368421052,12.465547146292094,-0.0956665624513164,0.017034843742567352,1.2760193250555947,8.374142472495613,-0.0956665624513164,12.465547146292094,-0.07938934584107896,-0.07938934584107896,114.41421356237309,29.62741699796953,5.927324499934912
0,0,0.3,30,11,utility,9,9,8,6,300,False,False,304,,38,102.1842105263158,11.700737967504864,-0.5408236379809414,0.048404883291953076,2.2726301473459496,8.16104107032387,-0.5408236379809414,11.700737967504864,3.6356108814821697,-0.5241812997642805,114.41421356237309,27.62741699796953,5.63024787500035
0,0,0.3,30,12,utility,9,8,5,7,300,False,False,304,,38,125.13157894736842,12.388348181347004,-0.30710873308339287,0.06406332853337675,1.3662159678779229,8.4636379429536,-0.30710873308339287,12.388348181347004,-0.2688566730831687,-0.2688566730831687,135.53910524340085,29.62741699796953,6.320160209084861
0,0,0.3,30,13,utility,8,1,5,9,300,False,False,304,,38,110.94736842105263,15.726027816912332,-0.38812609979406515,0.08615280884070516,1.0775722346197993,10.742769277804271,-0.38812609979406515,15.726027816912332,11.477967212229522,-0.34946013403083603,135.1248916810278,29.870057685088817,5.998463083058596
0,0,0.3,30,14,utility,3,8,2,1,300,False,False,304,,38,125.23684210526316,15.324156214350168,-0.1472679972203338,0.05475995611884306,1.050491706911312,10.314282807713665,-0.1472679972203338,15.324156214350168,-0.047050453375136095,-0.047050453375136095,114.82842712474618,29.45584412271572,5.158110624994151
0,0,0.3,30,15,utility,2,1,1,6,300,False,False,304,,38,133.5,15.827719194420332,-0.16954021946121547,0.05472214583367989,1.1100386206891202,10.664839609254372,-0.16954021946121547,15.827719194420332,7.91183803830582,-0.15529463866162244,114.82842712474618,29.384776310850242,6.053879874991253
0,0,0.3,30,16,utility,4,9,4,1,300,False,False,304,,38,114.0,14.659577046128486,-0.0631465986505493,0.05474853081470742,1.1382246157382119,9.815149096519356,-0.0631465986505493,14.659577046128486,-0.012980965420154013,-0.012980965420154013,114.41421356237309,29.62741699796953,5.798240374890156
0,0,0.3,30,17,utility,8,2,1,1,300,False,False,304,,38,121.36842105263158,15.124838871138593,-0.4280259771421603,0.05472214583367989,1.1163126544882094,10.368576565520502,-0.4280259771421603,15.124838871138593,8.345147540020513,-0.2268016687250438,137.19595949289322,29.870057685088817,5.931968374992721
0,0,0.3,30,18,utility,7,2,4,1,300,False,False,304,,38,107.3157894736842,14.6694699917249,-0.11484941203925118,0.019696502459723677,1.2619557269782071,9.856212935842766,-0.11484941203925118,14.6694699917249,6.987075262299604,-0.07548260919432725,114.0,29.62741699796953,5.589415832888335
0,0,0.3,30,19,utility,4,0,9,3,300,False,True,8,,1,189.0,85.29670822010256,-20.72326583694641,2.0794415416798357,11.65685424949238,70.67998270469931,-20.72326583694641,85.29670822010256,85.29670822010256,-20.72326583694641,3.0,6.65685424949238,0.3584540829760954
0,0,0.3,30,20,utility,3,0,4,5,300,False,False,304,,38,109.5,15.9303683254256,-0.12353777371476063,0.07646551579193368,1.0649746381824552,10.70260406609358,-0.12353777371476063,15.9303683254256,-0.10306732700676027,-0.10306732700676027,115.24264068711929,29.62741699796953,4.716920707956888
0,0,0.3,30,21,utility,9,4,7,0,300,False,False,304,,38,111.5,13.896811850847607,-0.15458787604518132,0.05193725648479003,1.1862085747632813,9.367599817928527,-0.15458787604518132,13.896811850847607,-0.08491206781885016,-0.08491206781885016,114.41421356237309,29.870057685088817,5.544857542030513
0,0,0.3,30,22,utility,3,6,4,4,300,False,False,304,,38,70.05263157894737,11.43975307505357,-0.36297938216531866,0.030874506569473856,1.026993753569413,7.868488304812604,-0.36297938216531866,11.43975307505357,-0.3224369208055384,-0.3224369208055384,119.79898987322333,29.62741699796953,3.877096457988955
0,0,0.3,30,23,utility,0,0,0,0,300,False,False,304,,38,94.23684210526316,13.579538431591516,-0.3993945878373702,0.028910798303816237,1.3753862535582537,9.31928867961925,-0.3993945878373702,13.579538431591516,-0.3829925535993305,-0.3829925535993305,114.82842712474618,29.798989873223338,5.993106208043173
0,0,0.3,30,24,utility,4,6,6,8,300,False,False,304,,38,82.36842105263158,10.947192097475758,-0.11100623077061178,0.020096627454359903,1.1138506767206173,7.372132218830908,-0.11100623077061178,10.947192097475758,-0.07568230445294151,-0.07568230445294151,119.79898987322333,29.45584412271572,5.701792666921392
0,0,0.3,30,25,utility,0,6,4,8,300,False,True,16,,2,237.0,80.75231287113532,-20.72326583694641,1.0676825131110295,12.132276559301708,67.65038580538781,-20.72326583694641,80.75231287113532,68.97678612635546,-20.72326583694641,2.414213562373095,13.313708498984763,1.1126573749352247
0,0,0.3,30,26,utility,1,9,9,8,300,False,False,304,,38,56.86842105263158,9.903495009562889,-1.0143531913761135,0.0677147815142865,1.4327103265680834,7.27856546729266,-1.0143531913761135,9.903495009562889,-0.481679876630971,-0.481679876630971,112.0,29.870057685088817,11.678297875099815
0,0,0.3,30,27,utility,0,5,5,2,300,False,False,304,,38,57.5,9.2425499718724,-0.8795640362322373,0.0656569410354423,1.278856027516853,6.74807600540308,-0.8795640362322373,9.2425499718724,-0.31558171155815984,-0.31558171155815984,112.24264068711929,28.798989873223338,3.741563666961156
0,0,0.3,30,28,utility,7,4,4,0,300,False,False,304,,38,119.57894736842105,16.05451998800719,-0.39496182840222477,0.05485344345217178,1.0199054526963547,10.966321210939599,-0.39496182840222477,16.05451998800719,-0.3829954035202427,-0.3829954035202427,116.07106781186548,29.45584412271572,5.47210420796182
0,0,0.3,30,29,utility,0,1,8,2,300,False,False,304,,38,110.0,16.30621630242002,-0.07945693565143519,0.05472214583367989,1.1767960433597917,10.923782158714292,-0.07945693565143519,16.30621630242002,-0.05977566372500795,-0.05977566372500795,114.82842712474618,29.62741699796953,5.99511550005991
0,0,0.3,30,30,utility,5,1,7,2,300,False,False,304,,38,114.21052631578948,14.568224193056118,-0.25633917245580234,0.028422062287350284,1.0781336104916208,9.883042243674609,-0.25633917245580234,14.568224193056118,-0.19556678948465803,-0.19556678948465803,114.82842712474618,29.62741699796953,5.031594750005752
0,0,0.3,inf,1,utility,5,4,5,7,300,False,False,304,,38,213.52631578947367,40.86173274020025,-0.24941176511616986,0.035582977926130105,8.687290661838894,27.407429670210952,-0.24941176511616986,40.86173274020025,22.758353801395693,-0.12186358775684054,137.61017305526633,217.9188309203684,24.435314542031847
0,0,0.3,inf,2,utility,8,1,8,4,300,False,False,304,,38,203.97368421052633,36.2920129535315,-0.45237431157908187,0.015463855828309529,10.938450760842642,24.496258176740383,-0.45237431157908187,36.2920129535315,20.207106690186748,-0.30748469974796055,114.0,226.20310216783034,23.220044999965467
0,0,0.3,inf,3,utility,8,4,1,1,300,True,False,16,φ3 (C→D),2,219.5,100.82274802997598,-0.3487078779912398,1.4693954485769263,9.859313423136213,67.44763727197815,-0.3487078779912398,100.82274802997598,89.98837717542895,0.0,8.071067811865476,13.727922061357859,0.8077104170806706
0,0,0.3,inf,4,utility,2,3,4,6,300,False,False,304,,38,226.26315789473685,40.087825413394405,-0.19774075558576726,0.03918119153050542,8.169911810984512,26.857044112653448,-0.19774075558576726,40.087825413394405,21.4549086946562,-0.045600320117320285,115.24264068711929,209.94826817189113,22.16525662492495
0,0,0.3,inf,5,utility,8,8,1,4,300,False,False,304,,38,193.42105263157896,36.534505307283084,-0.3874703849556401,0.05472214583367989,10.620579701546992,24.614650461492488,-0.3874703849556401,36.534505307283084,18.544496708958228,-0.28529764896509735,114.82842712474618,222.88939366884557,24.08356429100968
0,0,0.3,inf,6,utility,7,4,8,2,300,False,False,304,,38,227.47368421052633,44.043750857666595,-0.1992225795862815,0.06547267505795133,7.982751701590016,29.49531562483525,-0.1992225795862815,44.043750857666595,24.523956554057605,-0.18580203193992234,114.82842712474618,210.11984104714497,21.13722620799672
0,0,0.3,inf,7,utility,4,9,5,6,300,False,False,304,,38,199.31578947368422,38.88290045845844,-0.5182356012951386,0.025766114726631716,8.678960583850033,26.267424039835724,-0.5182356012951386,38.88290045845844,20.037827562888353,-0.49727012098606127,114.82842712474618,216.26197667087598,21.58663979091216
0,0,0.3,inf,8,utility,4,7,3,3,300,False,False,304,,38,215.47368421052633,41.770759705992916,-0.3233139850628047,0.03455006386426396,8.514147608061455,28.062715794037146,-0.3233139850628047,41.770759705992916,21.355065306708124,-0.3075434453170473,114.82842712474618,219.40411229460696,21.068705415935256
0,0,0.3,inf,9,utility,9,6,9,0,300,False,False,304,,38,200.39473684210526,37.24595178186259,-0.15994617409710554,0.05472214583367989,8.820764281676851,24.937265303973135,-0.15994617409710554,37.24595178186259,19.732641574664413,-0.0632168047590531,151.6934341759515,212.67619023324903,24.19581854098942
0,0,0.3,inf,10,utility,1,1,2,2,300,False,False,304,,38,182.10526315789474,36.81968604350678,-0.0956665624513164,0.017034843742567352,10.433321143781352,24.61023507063873,-0.0956665624513164,36.81968604350678,17.973233182813146,-0.07938934584107896,114.41421356237309,214.9482681718912,22.097407958004624
0,0,0.3,inf,11,utility,9,9,8,6,300,False,False,304,,38,187.42105263157896,35.653300181805854,-0.4622653082502227,0.048404883291953076,11.049329368945644,24.07704366003738,-0.4622653082502227,35.653300181805854,17.104301953306702,-0.3377091334662566,114.41421356237309,215.01933598375666,23.628009540960193
0,0,0.3,inf,12,utility,9,8,5,7,300,False,False,304,,38,183.76315789473685,34.434005504357295,-0.3155416649575718,0.06406333688505128,9.449022767307286,23.166364779543244,-0.3155416649575718,34.434005504357295,17.491408291099273,-0.2731345839067491,144.2375900532358,222.64675298172622,22.819879874936305
0,0,0.3,inf,13,utility,8,1,5,9,300,False,False,304,,38,200.10526315789474,33.28508882833328,-0.3513454867435364,0.08615228127739555,8.835158636168659,22.424289543384543,-0.3513454867435364,33.28508882833328,15.614760061756812,-0.25829871226232937,136.36753236814707,225.47518010647246,24.476981249987148
0,0,0.3,inf,14,utility,3,8,2,1,300,False,False,304,,38,233.8421052631579,42.727004470858176,-0.13209568813007722,0.054759956111848036,7.955042864494948,28.57273343932551,-0.13209568813007722,42.727004470858176,21.90526131483124,-0.02498113183807928,114.82842712474618,204.63455967290642,22.561872874968685
0,0,0.3,inf,15,utility,2,1,1,6,300,False,False,304,,38,212.76315789473685,39.46692068851322,-0.11072829920859104,0.05472214583367989,8.275308332361657,26.385099325147873,-0.11072829920859104,39.46692068851322,21.206469045039,-0.07547846117590579,114.82842712474618,211.94826817189121,23.087676667026244
0,0,0.3,inf,16,utility,4,9,4,1,300,False,False,304,,38,212.76315789473685,39.46949995377166,-0.15100777132136048,0.05474853081470742,8.801024640572884,26.413671816728684,-0.15100777132136048,39.46949995377166,19.913263538232638,-0.12065452960023934,114.41421356237309,212.11984104714492,22.291178832994774
0,0,0.3,inf,17,utility,8,2,1,1,300,False,False,304,,38,205.23684210526315,37.233149516939754,-0.25646610509148704,0.05472302266300896,8.500649203948445,24.99307708135417,-0.25646610509148704,37.233149516939754,17.257700254757886,-0.19556709287383015,123.5269119345812,221.81832585698007,23.366219167015515
0,0,0.3,inf,18,utility,7,2,4,1,300,False,False,304,,38,197.26315789473685,32.09619037773178,-0.11484941203925118,0.019696502459723677,9.768051932608643,21.47402652651402,-0.11484941203925118,32.09619037773178,14.552409689341768,-0.07548260919432725,114.0,222.13203435596478,23.275078542064875
0,0,0.3,inf,19,utility,4,0,9,3,300,False,True,8,,1,189.0,85.29670822010256,-20.72326583694641,2.0794415416798357,11.65685424949238,70.67998270469931,-20.72326583694641,85.29670822010256,85.29670822010256,-20.72326583694641,3.0,6.65685424949238,0.33106941694859415
0,0,0.3,inf,20,utility,3,0,4,5,300,False,False,304,,38,201.6578947368421,42.368117139284706,-0.12353777371476063,0.07646551579193368,8.429286164352549,28.327769941999644,-0.12353777371476063,42.368117139284706,26.850038926013955,-0.10306732700676027,115.24264068711929,211.22034611053323,21.073016208945774
0,0,0.3,inf,21,utility,9,4,7,0,300,False,False,304,,38,202.60526315789474,36.93424908699734,-0.259213722364734,0.05193725648479003,9.24815366761903,24.795641872908057,-0.259213722364734,36.93424908699734,18.828122291248523,-0.24744797518175893,114.41421356237309,224.78888860545723,22.510014125029556
0,0,0.3,inf,22,utility,3,6,4,4,300,False,False,304,,38,184.89473684210526,36.856354239698305,-0.5046608569744232,0.02695184525875039,9.840953652760424,24.907343397781812,-0.5046608569744232,36.856354239698305,15.823672907228303,-0.48133863267820226,144.2375900532358,223.47518010647246,21.701143624959514
0,0,0.3,inf,23,utility,0,0,0,0,300,False,False,304,,38,191.8421052631579,37.14210915699608,-0.39939447072610246,0.028910798303816237,11.098006194692033,25.027669085148123,-0.39939447072610246,37.14210915699608,16.92305422082744,-0.3829924227102657,114.82842712474618,216.74725804511453,22.90551587496884
0,0,0.3,inf,24,utility,4,6,6,8,300,False,False,304,,38,173.73684210526315,31.02978373887197,-0.1235613397823911,0.019871681898535432,10.469694594830088,20.768896719102912,-0.1235613397823911,31.02978373887197,16.528985256996155,-0.07568230445294151,122.28427124746192,226.37467504308415,23.583531832904555
0,0,0.3,inf,25,utility,0,6,4,8,300,False,True,16,,2,237.0,80.75231287113532,-20.72326583694641,1.0676825131110295,12.132276559301708,67.65038580538781,-20.72326583694641,80.75231287113532,68.97678612635546,-20.72326583694641,2.414213562373095,13.313708498984763,1.0272606660146266
0,0,0.3,inf,26,utility,1,9,9,8,300,False,False,304,,38,210.60526315789474,35.81058638132285,-1.0143531913761135,0.0677147815142865,12.27780629422041,24.549959715132644,-1.0143531913761135,35.81058638132285,19.798764951005403,-0.481679876630971,112.0,219.88939366884546,23.47078287496697
0,0,0.3,inf,27,utility,0,5,5,2,300,False,False,304,,38,178.94736842105263,33.60748531175644,-1.0633910226227876,0.06441804119982694,11.126107548831328,23.11391755625281,-1.0633910226227876,33.60748531175644,14.59128666284053,-0.5307457178525804,112.24264068711929,215.84776310850282,23.131022125016898
0,0,0.3,inf,28,utility,7,4,4,0,300,False,False,304,,38,215.05263157894737,39.86629835900007,-0.3418238341532737,0.05485344345217178,8.502137850451376,26.805414795435567,-0.3418238341532737,39.86629835900007,17.42523959735059,-0.30532149736613556,116.07106781186548,220.23253941935312,22.47056479100138
0,0,0.3,inf,29,utility,0,1,8,2,300,False,False,304,,38,210.31578947368422,42.39292273714002,-0.07945693565143519,0.05472214583367989,8.802930355368053,28.314919781860976,-0.07945693565143519,42.39292273714002,23.514808104303253,-0.05977566372500795,114.82842712474618,208.87720036002565,22.420870624948293
0,0,0.3,inf,30,utility,5,1,7,2,300,False,False,304,,38,204.71052631578948,43.19600542119082,-0.22732000686163256,0.028422062287350284,7.740770710851258,28.948883618701625,-0.22732000686163256,43.19600542119082,22.701636672522095,-0.09644534176962229,114.82842712474618,203.5634918610409,21.07569683296606
0,0,0.5,5,1,utility,5,4,5,7,300,False,False,304,,38,54.44736842105263,2.3834297307817778,-0.1449553121188363,0.04187864048744281,0.11616351479929198,1.6855900286004082,-0.1449553121188363,2.3834297307817778,-0.13008498671351476,-0.13008498671351476,114.41421356237309,4.414213562373095,1.7260960839921609
0,0,0.5,5,2,utility,8,1,8,4,300,False,False,304,,38,32.8421052631579,1.4175014554043484,-0.259127796191267,0.032387264137445804,0.11616351479929198,1.1177528343970757,-0.259127796191267,1.4175014554043484,-0.2473657496646899,-0.2473657496646899,114.82842712474618,4.414213562373095,1.7587150000035763
0,0,0.5,5,3,utility,8,4,1,1,300,False,True,8,,1,0.0,-20.72326583694641,-20.72326583694641,1.3862943611198906,0.0,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,2.0,0.0,0.06616499996744096
